Unnamed: 0,logFC,AveExpr,t,P.Value,adj.P.Val,B,Normal_AVG,Tumor_AVG,deltaBeta,CHR,MAPINFO,Strand,Type,gene,feature,cgi,feat.cgi,UCSC_CpG_Islands_Name,DHS,Enhancer,Phantom,Probe_SNPs,Probe_SNPs_10,dbeta
cg22416721,-0.027366991,0.890909314,-2.307959483,0.021368163,0.042409298,-5.253338447,0.915815245,0.888448254,-0.027366991,4,88570574,R,II,DMP1,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.013855184
cg09076584,0.016522328,0.842352689,2.731919888,0.006497091,0.014686754,-4.196674621,0.827316182,0.84383851,0.016522328,17,26941253,R,II,FLJ25006,TSS200,opensea,TSS200-opensea,,,TRUE,,,,0.01385234
cg03620975,-0.027850569,0.068979592,-4.832831501,1.74E-06,7.25E-06,3.538938978,0.094325613,0.066475045,-0.027850569,3,32611110,R,II,DYNC1LI1,Body,shore,Body-shore,chr3:32611700-32612763,,,,,,-0.013839338
cg24251564,-0.01289426,0.057878458,-4.358756484,1.56E-05,5.67E-05,1.439374139,0.069613162,0.056718902,-0.01289426,17,6554987,F,I,C17orf100,TSS200,island,TSS200-island,chr17:6554832-6555585,,,,,,-0.013806285
cg24045810,-0.012367111,0.04731564,-6.079697201,2.24E-09,1.30E-08,9.994411663,0.058570601,0.04620349,-0.012367111,14,76127290,F,I,C14orf1,1stExon,island,1stExon-island,chr14:76127255-76127914,,,high-CpG:75196924-75197338,,,-0.013804924
cg00907427,-0.011866997,0.068297912,-2.936272037,0.003459533,0.008318646,-3.625537173,0.079097733,0.067230736,-0.011866997,1,23668691,R,II,HNRNPR,5'UTR,shore,5'UTR-shore,chr1:23670245-23671363,,,,,,-0.01379613
cg15352186,0.023033512,0.938326238,5.514632043,5.36E-08,2.67E-07,6.904837544,0.917364084,0.940397597,0.023033512,8,39695907,R,II,ADAM2,TSS200,opensea,TSS200-opensea,,,,,,,0.013787414
cg07968224,-0.012338918,0.063051805,-3.757515585,0.000189763,0.000581668,-0.93089111,0.074281108,0.06194219,-0.012338918,6,71276472,R,II,C6orf57,TSS200,shore,TSS200-shore,chr6:71276541-71277035,,,,,,-0.013785842
cg15038931,-0.011312821,0.039529241,-4.141304944,3.99E-05,0.000136688,0.543962913,0.049824722,0.038511901,-0.011312821,11,82868033,R,I,PCF11,TSS200,island,TSS200-island,chr11:82867960-82868560,,,,,,-0.013770445
cg15154255,0.017889522,0.842064698,3.761952331,0.00018651,0.00057252,-0.914617337,0.825783946,0.843673468,0.017889522,7,92080385,F,I,GATAD1,Body,shelf,Body-shelf,chr7:92076699-92077395,,,,rs2287179,,0.013764948
cg17843125,-0.010403171,0.071406526,-3.260578457,0.001180014,0.00312671,-2.637388643,0.080874161,0.070470989,-0.010403171,1,100598159,F,I,SASS6,Body,island,Body-island,chr1:100598130-100598754,TRUE,,,,,-0.013762399
cg00533923,-0.011149646,0.038087959,-3.847722857,0.000133066,0.000418923,-0.596432955,0.048234939,0.037085293,-0.011149646,6,116892543,R,II,RWDD1,TSS200,island,TSS200-island,chr6:116892235-116892934,,,high-CpG:116999045-116999363,,,-0.013742635
cg01974100,-0.012757378,0.055446759,-4.752974294,2.56E-06,1.04E-05,3.171251261,0.067056891,0.054299513,-0.012757378,14,45431075,F,I,FAM179B,TSS1500,shore,TSS1500-shore,chr14:45431628-45432115,,,,,,-0.013739537
cg24087613,-0.016143273,0.072589084,-4.922700708,1.13E-06,4.80E-06,3.959453472,0.087280624,0.071137351,-0.016143273,4,129112470,F,II,LARP1B,Body,opensea,Body-opensea,,TRUE,TRUE,,rs79677353,,-0.013734359
cg16811230,-0.048422887,0.053211589,-5.908463919,6.03E-09,3.33E-08,9.030065864,0.0972799,0.048857013,-0.048422887,3,39149235,R,I,GORASP1,TSS200,island,TSS200-island,chr3:39148377-39149400,,,,,,-0.013728656
cg01392273,0.012158567,0.885395975,2.750810961,0.006138838,0.013957149,-4.145556166,0.874330804,0.886489371,0.012158567,7,99956107,R,II,PILRB,Body,opensea,Body-opensea,,,,,,,0.013728323
cg26776401,-0.014581451,0.907738146,-2.459933311,0.01419996,0.02952674,-4.894554161,0.921008316,0.906426865,-0.014581451,19,5791686,F,II,DUS3L,TSS1500,shore,TSS1500-shore,chr19:5789198-5789735,,,,rs9917116,,-0.013725057
cg05670953,0.0666131,0.141742355,2.468684453,0.013861179,0.028902969,-4.873212396,0.081119642,0.147732742,0.0666131,3,37033903,F,II,MLH1,TSS1500,shore,TSS1500-shore,chr3:37034228-37035356,,,,,,0.013718004
cg00505979,0.056356662,0.149907145,2.841732038,0.004651833,0.010867469,-3.894736479,0.098618529,0.154975191,0.056356662,1,212873626,R,II,BATF3,TSS1500,island,TSS1500-island,chr1:212872460-212874048,,,,,,0.01371162
cg01650677,0.012476619,0.936959602,2.44975995,0.01460299,0.030262748,-4.91927114,0.925604982,0.9380816,0.012476619,7,77423512,R,II,TMEM60,Body,shelf,Body-shelf,chr7:77427331-77428850,,,,,,0.013709441
cg25545336,-0.016548048,0.07201763,-3.735548465,0.000206672,0.000629548,-1.011196521,0.087077544,0.070529496,-0.016548048,2,223520958,R,II,FARSB,TSS200,shore,TSS200-shore,chr2:223520516-223520893,,,,,,-0.013705398
cg11393614,-0.014004285,0.031843843,-5.735898409,1.60E-08,8.42E-08,8.082828354,0.04458875,0.030584465,-0.014004285,10,88282152,F,II,WAPAL,TSS1500,shore,TSS1500-shore,chr10:88280635-88282089,,,,,,-0.013694415
cg05930166,-0.012696244,0.036800412,-4.219949257,2.85E-05,1.00E-04,0.862843728,0.048354908,0.035658663,-0.012696244,1,222884917,R,II,AIDA,Body,shore,Body-shore,chr1:222885326-222886230,,,low-CpG:220951437-220951611,,,-0.013693884
cg26788993,-0.010594192,0.07652071,-2.749211612,0.006168462,0.014018318,-4.149897219,0.086162188,0.075567995,-0.010594192,3,159706828,F,II,IL12A,1stExon,island,1stExon-island,chr3:159706490-159707011,TRUE,,,rs34012639,,-0.013676809
cg25025455,-0.016332912,0.089124636,-5.567795617,4.02E-08,2.03E-07,7.184096268,0.103988761,0.087655849,-0.016332912,3,134204912,F,II,CEP63,5'UTR,island,5'UTR-island,chr3:134204520-134205439,,,high-CpG:135687247-135687787,,,-0.013670756
cg23262351,0.069847148,0.149720543,3.295775858,0.001044169,0.002796162,-2.524146934,0.086154614,0.156001762,0.069847148,6,79576851,R,II,IRAK1BP1,TSS1500,shore,TSS1500-shore,chr6:79577158-79577756,,,,,,0.013669365
cg15660466,-0.012928364,0.035768131,-6.554485114,1.28E-10,8.40E-10,12.79332737,0.047533873,0.034605509,-0.012928364,17,49230788,F,II,NME1,TSS200,island,TSS200-island,chr17:49230686-49231247,,,,,,-0.013656878
cg13214542,-0.015187332,0.054663389,-5.400268867,9.88E-08,4.78E-07,6.312258336,0.068484954,0.053297622,-0.015187332,18,33552019,F,II,C18orf21,TSS1500,shore,TSS1500-shore,chr18:33552151-33552952,,,,,,-0.013652586
cg26477793,-0.011934184,0.036404557,-4.761022323,2.46E-06,1.00E-05,3.208051283,0.047265523,0.035331339,-0.011934184,10,104262085,F,II,ACTR1A,Body,shore,Body-shore,chr10:104262224-104262524,,,,,,-0.013641241
cg20425293,0.01556224,0.088702189,2.824476761,0.004906012,0.011403278,-3.942947196,0.074539431,0.090101671,0.01556224,12,93861147,R,II,MRPL42,TSS200,shore,TSS200-shore,chr12:93861204-93861539,TRUE,,,,,0.013635634
cg25452172,-0.023794974,0.748372395,-2.90635421,0.003802642,0.009063322,-3.711651477,0.770027534,0.746232559,-0.023794974,12,58162751,R,II,METTL1,3'UTR,shelf,3'UTR-shelf,chr12:58165563-58165962,,,,rs703842,,-0.013625149
cg02482717,-0.031002488,0.867212006,-3.215168137,0.001379483,0.003605751,-2.781759501,0.8954265,0.864424012,-0.031002488,1,182368734,R,II,TEDDM1,1stExon,opensea,1stExon-opensea,,,,,,,-0.013624175
cg18350792,-0.01464649,0.058958127,-4.899361608,1.26E-06,5.34E-06,3.849562339,0.072287487,0.057640997,-0.01464649,12,112563442,F,II,TRAFD1,5'UTR,island,5'UTR-island,chr12:112563184-112563788,,,,,,-0.013607826
cg11592548,0.011462165,0.958949597,3.675983677,0.000259942,0.000778464,-1.226693641,0.948518202,0.959980367,0.011462165,19,40698551,F,II,MAP3K10,1stExon,shore,1stExon-shore,chr19:40696811-40698193,,TRUE,,,rs67292853,0.013589013
cg25426630,0.01152759,0.955095194,2.757724306,0.006012257,0.013697751,-4.126763266,0.944604257,0.956131847,0.01152759,12,31241496,R,II,DDX11,Body,opensea,Body-opensea,,,,,,,0.013588741
cg05614408,-0.023864283,0.906958575,-2.923993897,0.003596773,0.008616209,-3.660981552,0.928676789,0.904812506,-0.023864283,5,94901279,R,II,ARSK,Body,opensea,Body-opensea,,,TRUE,,,rs61055333,-0.013582554
cg14578366,0.012564764,0.937956781,4.455859458,1.01E-05,3.78E-05,1.853039239,0.926521942,0.939086706,0.012564764,13,76109220,F,II,COMMD6,Body,shelf,Body-shelf,chr13:76111673-76112044,,,,,rs9600489,0.013550515
cg04164538,-0.01056493,0.028357926,-4.697955176,3.32E-06,1.33E-05,2.92121194,0.037972773,0.027407842,-0.01056493,19,48867262,F,I,TMEM143,TSS200,island,TSS200-island,chr19:48867188-48867607,,TRUE,high-CpG:53558961-53559245,,,-0.013495543
cg09788866,-0.011897347,0.079279729,-3.977632579,7.88E-05,0.000257683,-0.10157147,0.09010717,0.078209824,-0.011897347,2,128051348,R,II,ERCC3,Body,island,Body-island,chr2:128051347-128051857,,,,,,-0.013477246
cg21058987,-0.011494125,0.138948455,-3.333065458,0.000916181,0.002480473,-2.402898787,0.149408936,0.137914811,-0.011494125,14,50778937,F,I,L2HGDH,1stExon,island,1stExon-island,chr14:50778680-50779544,,,high-CpG:49848538-49849096,,,-0.013470531
cg23360117,0.01864619,0.896909478,3.771572762,0.000179636,0.000552938,-0.879267376,0.879940104,0.898586294,0.01864619,19,4360040,R,II,MPND,3'UTR,shore,3'UTR-shore,chr19:4361470-4361842,,,,,,0.013455457
cg21140054,-0.013447226,0.135158223,-2.552644997,0.010957343,0.02343708,-4.664689169,0.147396166,0.13394894,-0.013447226,3,42632404,R,I,SS18L2,1stExon,island,1stExon-island,chr3:42632164-42632667,,,high-CpG:42607336-42607422,,,-0.013447226
cg25492620,-0.010783524,0.026704011,-4.912519081,1.18E-06,5.03E-06,3.911454864,0.036517794,0.02573427,-0.010783524,19,55919673,R,II,UBE2S,TSS1500,island,TSS1500-island,chr19:55918699-55919816,,,,,,-0.013438741
cg12901799,0.014363771,0.957119635,5.31021381,1.59E-07,7.50E-07,5.853503179,0.944047571,0.958411341,0.014363771,12,120720062,F,II,NME2P1,Body,opensea,Body-opensea,,,,,,,0.013430417
cg06422693,-0.011610177,0.035098344,-4.641749333,4.32E-06,1.70E-05,2.668556621,0.04566444,0.034054263,-0.011610177,4,48833587,F,II,OCIAD1,Body,shore,Body-shore,chr4:48832807-48833569,,,,,,-0.013405767
cg02847037,-0.010521694,0.03660474,-4.696254728,3.34E-06,1.34E-05,2.913526912,0.046180239,0.035658545,-0.010521694,13,22033729,F,II,ZDHHC20,TSS1500,island,TSS1500-island,chr13:22032862-22033730,,,,rs9578384,,-0.013402734
cg00720072,-0.011359788,0.052852669,-4.461204572,9.87E-06,3.70E-05,1.8760563,0.063190894,0.051831105,-0.011359788,10,94051159,F,II,5-Mar,5'UTR,island,5'UTR-island,chr10:94050423-94051412,,,,,,-0.013401293
cg26110653,-0.012562077,0.061871802,-2.845527572,0.004597553,0.01075288,-3.884093603,0.073304195,0.060742119,-0.012562077,13,38924412,F,II,UFM1,Body,island,Body-island,chr13:38923957-38924413,,,low-CpG:37822355-37822431,,,-0.01339668
cg07066932,-0.011351436,0.040517921,-4.249927812,2.51E-05,8.86E-05,0.985879499,0.050848544,0.039497109,-0.011351436,1,24285945,R,II,PNRC2,TSS1500,island,TSS1500-island,chr1:24285785-24286701,,,,,,-0.013393512
cg02955229,-0.023020529,0.834758847,-2.291914783,0.022284022,0.044018001,-5.289908476,0.855709184,0.832688655,-0.023020529,1,31765318,R,II,SNRNP40,Body,shelf,Body-shelf,chr1:31769246-31769978,,,,,,-0.013392781
cg05101809,-0.028120221,0.923156708,-3.509008686,0.000486264,0.001386635,-1.813168736,0.948748132,0.920627912,-0.028120221,7,5338832,F,I,SLC29A4,Body,island,Body-island,chr7:5338674-5339002,TRUE,,,rs35644059,,-0.01338416
cg09074743,-0.016950072,0.037784085,-2.599560384,0.009582699,0.02079498,-4.545204523,0.05320987,0.036259798,-0.016950072,4,119199621,R,II,SNORA24,TSS1500,island,TSS1500-island,chr4:119199620-119200193,,,,,,-0.013379112
cg20364776,-0.025470264,0.914609581,-3.576825246,0.000378165,0.001099958,-1.578111394,0.937789354,0.91231909,-0.025470264,4,106405850,R,II,EEF1AL7,TSS200,opensea,TSS200-opensea,,,,,,,-0.013378133
cg09523339,0.013154342,0.920511798,3.561851445,0.00039989,0.001158047,-1.630381541,0.9085404,0.921694742,0.013154342,20,62593794,R,II,ZNF512B,Body,island,Body-island,chr20:62593793-62594966,,,,,,0.01337795
cg09912988,-0.011688306,0.054158934,-3.000140704,0.002819686,0.006913095,-3.438840991,0.064796133,0.053107827,-0.011688306,12,25347752,F,II,LYRM5,TSS1500,shore,TSS1500-shore,chr12:25348039-25348399,,,,rs73071293,,-0.013374242
cg11558169,0.010655436,0.905279564,3.928922849,9.61E-05,0.000309785,-0.288941541,0.89558235,0.906237787,0.010655436,19,11560064,F,I,PRKCSH,Body,island,Body-island,chr19:11560045-11560295,,,,,,0.013370664
cg02233849,0.017037591,0.89724842,3.988984191,7.52E-05,0.000246749,-0.057592258,0.881742986,0.898780578,0.017037591,7,99753892,F,II,C7orf43,Body,shore,Body-shore,chr7:99755854-99756459,,,,,,0.013345052
cg20483690,0.042359522,0.168474932,2.779115842,0.005635381,0.012920648,-4.068322902,0.12992472,0.172284242,0.042359522,1,225616668,F,II,LBR,TSS1500,shore,TSS1500-shore,chr1:225614721-225616512,,,,,,0.013327143
cg14278893,-0.015191429,0.079060011,-5.144791702,3.72E-07,1.68E-06,5.029011068,0.092885305,0.077693875,-0.015191429,1,145610795,R,I,POLR3C,5'UTR,island,5'UTR-island,chr1:145610679-145611143,TRUE,,,,rs55858429,-0.013322317
cg23648991,0.01045577,0.946640441,3.080025109,0.002172285,0.005457187,-3.199857679,0.937124938,0.947580708,0.01045577,6,158586534,R,II,SERAC1,5'UTR,shelf,5'UTR-shelf,chr6:158588887-158589449,,,,,,0.013306122
cg17668781,0.013237671,0.916533257,2.333052227,0.020001701,0.040012132,-5.195643902,0.904486024,0.917723695,0.013237671,11,114431300,F,II,FAM55A,TSS1500,opensea,TSS1500-opensea,,,,,,,0.01330367
cg09693358,0.013820981,0.043533101,6.587027462,1.04E-10,6.92E-10,12.99179584,0.030955014,0.044775995,0.013820981,20,34129717,R,I,ERGIC3,TSS200,island,TSS200-island,chr20:34129537-34130038,,,,,,0.013292508
cg07866137,-0.015732693,0.056458129,-5.621428201,3.00E-08,1.54E-07,7.468244597,0.070776012,0.055043319,-0.015732693,8,67579786,R,II,VCPIP1,TSS1500,shore,TSS1500-shore,chr8:67578694-67579509,,,,,,-0.013276984
cg21311850,-0.00942035,0.0476087,-4.459374608,9.95E-06,3.73E-05,1.868173244,0.056181896,0.046761546,-0.00942035,2,210867278,R,I,RPE,TSS200,island,TSS200-island,chr2:210867172-210867705,,,,,,-0.013276903
cg22675453,0.021161833,0.113089279,3.308105797,0.001000119,0.002687845,-2.484200903,0.093830489,0.114992322,0.021161833,15,52970418,F,II,KIAA1370,5'UTR,shore,5'UTR-shore,chr15:52970730-52971886,,,,rs78931603,,0.013271783
cg06070713,0.010202158,0.88765606,2.811457388,0.00510606,0.011818752,-3.979134076,0.878371362,0.888573521,0.010202158,17,40764351,F,II,TUBG1,Body,shelf,Body-shelf,chr17:40761059-40761761,,,,,,0.01325978
cg22664368,-0.011977635,0.029370397,-5.716743029,1.77E-08,9.32E-08,7.979216644,0.040270907,0.028293271,-0.011977635,17,4634740,F,II,MED11,5'UTR,island,5'UTR-island,chr17:4634567-4635230,,,high-CpG:4581471-4581500,,,-0.01324089
cg14153061,-0.013932945,0.067277423,-3.711886686,0.000226468,0.000685332,-1.097196156,0.079957406,0.066024461,-0.013932945,9,102669613,R,II,STX17,5'UTR,shore,5'UTR-shore,chr9:102668916-102669473,,,,,,-0.013232411
cg20660720,0.015084777,0.039977186,4.137626119,4.05E-05,0.000138694,0.529184277,0.026248954,0.04133373,0.015084777,8,63951644,R,I,GGH,TSS200,island,TSS200-island,chr8:63951122-63952104,,,,,,0.013222895
cg03002695,-0.011492232,0.040717595,-5.717833545,1.76E-08,9.27E-08,7.985106995,0.051176353,0.039684121,-0.011492232,19,11925042,R,I,ZNF440,TSS200,shore,TSS200-shore,chr19:11925086-11925546,,TRUE,,,,-0.013221533
cg04757345,-0.026515096,0.919373716,-3.148297378,0.00173048,0.004436221,-2.990805488,0.943504361,0.916989265,-0.026515096,4,128918835,F,II,C4orf29,Body,opensea,Body-opensea,,,,,,,-0.013203264
cg00880984,0.029944777,0.156520999,2.554319259,0.010905413,0.023337016,-4.660461702,0.129269097,0.159213874,0.029944777,6,82958011,F,II,IBTK,TSS1500,shore,TSS1500-shore,chr6:82956999-82957507,,,,,,0.013200575
cg05076730,0.025626427,0.897304901,3.150606841,0.001717098,0.004404915,-2.983656475,0.873983009,0.899609436,0.025626427,8,129060815,F,II,MIR1207,TSS1500,opensea,TSS1500-opensea,,,TRUE,,,,0.013199685
cg13880868,0.026381445,0.903071116,4.321717483,1.83E-05,6.61E-05,1.283827203,0.879062103,0.905443549,0.026381445,9,131285907,R,II,GLE1,Body,opensea,Body-opensea,,,TRUE,,,,0.013191073
cg01487981,-0.00985179,0.041525627,-3.705543687,0.00023207,0.000700977,-1.120161655,0.050491464,0.040639674,-0.00985179,6,133120407,F,II,C6orf192,TSS1500,shore,TSS1500-shore,chr6:133119483-133119802,TRUE,,,,,-0.01317505
cg16247323,-0.012539671,0.044153539,-4.102727749,4.70E-05,0.000159112,0.38960439,0.055565542,0.04302587,-0.012539671,3,15643125,F,I,HACL1,1stExon,island,1stExon-island,chr3:15642770-15643581,,,,,,-0.01313751
cg14342823,0.012939681,0.954163401,4.000693169,7.17E-05,0.000235964,-0.012104537,0.94238736,0.955327041,0.012939681,17,10584091,R,II,SCO1,3'UTR,opensea,3'UTR-opensea,,,,,,,0.013135471
cg10025462,-0.014339515,0.040797672,-4.946237461,1.00E-06,4.30E-06,4.070759742,0.053847662,0.039508147,-0.014339515,17,27046956,R,II,SNORD42B,TSS1500,island,TSS1500-island,chr17:27046856-27047273,TRUE,,,,,-0.013123443
cg04315264,-0.016928994,0.081850976,-4.264187377,2.36E-05,8.36E-05,1.044688929,0.097257579,0.080328585,-0.016928994,6,35436252,R,II,RPL10A,Body,island,Body-island,chr6:35435810-35437084,,,,,,-0.013119486
cg26703520,0.011945783,0.947506229,3.51898229,0.000468731,0.00134047,-1.778869249,0.936634707,0.94858049,0.011945783,6,34728146,F,II,SNRPC,Body,shelf,Body-shelf,chr6:34725063-34725306,,,,,,0.013097431
cg24129873,-0.010811659,0.027342493,-5.558006195,4.24E-08,2.14E-07,7.132494121,0.037181881,0.026370222,-0.010811659,14,24769112,R,I,C14orf21,5'UTR,island,5'UTR-island,chr14:24768620-24769364,,,high-CpG:23838552-23839218,,,-0.01308406
cg23451076,-0.016477101,0.062305795,-3.836418898,0.000139172,0.000436793,-0.638756751,0.077301142,0.060824041,-0.016477101,3,9811863,R,II,CAMK1,TSS1500,shore,TSS1500-shore,chr3:9811466-9811736,,,,,,-0.013079048
cg10672880,-0.017169177,0.878123239,-3.745174857,0.000199095,0.000608091,-0.976060326,0.893748425,0.876579248,-0.017169177,8,145584004,R,II,GPR172A,Body,shore,Body-shore,chr8:145581331-145582765,,,,,,-0.013076409
cg26831488,0.014834216,0.160934815,4.32783387,1.79E-05,6.45E-05,1.309427737,0.147434611,0.162268827,0.014834216,11,114270881,F,I,RBM7,TSS1500,island,TSS1500-island,chr11:114270799-114271690,,,,,,0.013063316
cg19250083,0.009605629,0.907647415,2.355929243,0.018823179,0.037922457,-5.142510815,0.898905601,0.90851123,0.009605629,12,30845811,R,II,IPO8,Body,shelf,Body-shelf,chr12:30848264-30849016,,,,,,0.013055679
cg08877624,0.021260237,0.153951627,3.800152954,0.000160597,0.000498437,-0.773744678,0.134603281,0.155863518,0.021260237,8,141521446,F,I,CHRAC1,1stExon,island,1stExon-island,chr8:141520869-141522460,,,high-CpG:141590547-141590782,rs35032287,rs2231520,0.013053684
cg17951488,0.01016269,0.960378032,3.54618504,0.000423869,0.001222255,-1.68484517,0.951129253,0.961291942,0.01016269,10,51487759,R,II,AGAP7,TSS1500,shore,TSS1500-shore,chr10:51488963-51489644,,,,,,0.013051495
cg18467110,-0.014323727,0.055445493,-4.118968139,4.39E-05,0.000149272,0.454421287,0.068481115,0.054157388,-0.014323727,3,140661601,F,II,SLC25A36,Body,island,Body-island,chr3:140660334-140661602,,,,,,-0.013033239
cg04309437,0.014136701,0.960111779,6.217451692,9.94E-10,5.97E-09,10.78769027,0.947246364,0.961383065,0.014136701,2,99222280,F,II,C2orf64,Body,shelf,Body-shelf,chr2:99224681-99225322,,,,rs77504184,,0.013032693
cg11385473,-0.011061932,0.049242141,-4.256543023,2.44E-05,8.62E-05,1.013139071,0.059309295,0.048247363,-0.011061932,11,31530943,F,II,IMMP1L,5'UTR,shore,5'UTR-shore,chr11:31531131-31531501,,,,,,-0.013032604
cg13985868,-0.008516525,0.038559612,-2.671173119,0.007780468,0.017261608,-4.358727493,0.046310263,0.037793738,-0.008516525,9,116102304,F,I,WDR31,5'UTR,shore,5'UTR-shore,chr9:116102409-116102717,,,,,,-0.013024834
cg23487015,-0.013208278,0.05779924,-5.892958567,6.58E-09,3.62E-08,8.943940524,0.069819723,0.056611445,-0.013208278,3,125314678,R,II,OSBPL11,TSS1500,shore,TSS1500-shore,chr3:125313986-125314609,TRUE,,,,,-0.013017435
cg25081131,0.012503234,0.950624552,5.900168287,6.32E-09,3.49E-08,8.98396249,0.93924571,0.951748944,0.012503234,14,73750185,F,II,NUMB,Body,opensea,Body-opensea,,,TRUE,,,,0.013005378
cg07569953,-0.010659626,0.035406323,-4.102308414,4.70E-05,0.000159373,0.387933974,0.04510735,0.034447724,-0.010659626,8,38035182,F,II,LSM1,TSS1500,shore,TSS1500-shore,chr8:38033408-38034643,,,,,,-0.013004246
cg13933409,-0.011948894,0.049012749,-5.845313366,8.63E-09,4.69E-08,8.680542785,0.059887102,0.047938208,-0.011948894,20,43150562,F,II,SERINC3,1stExon,island,1stExon-island,chr20:43150299-43150779,,,,rs1802900,,-0.012978786
cg11723795,-0.010616344,0.060094152,-2.6328429,0.008703198,0.019080231,-4.45915271,0.069755788,0.059139444,-0.010616344,14,91975931,F,I,SMEK1,Body,island,Body-island,chr14:91975670-91977326,,,,,,-0.012971648
cg12778178,0.011753834,0.860428025,2.585679634,0.009972404,0.021545833,-4.580777461,0.849731191,0.861485025,0.011753834,20,62583555,R,I,UCKL1AS,TSS1500,shelf,TSS1500-shelf,chr20:62586919-62588218,,,,,,0.012969774
cg27127142,-0.012062457,0.095935859,-3.462513346,0.000576396,0.001622153,-1.971837878,0.106913563,0.094851106,-0.012062457,15,41624893,F,I,NUSAP1,TSS200,island,TSS200-island,chr15:41624362-41625340,,,,,,-0.012968795
